date,T_AMB,P_AMB,CMP_SPEED,CDP,GGDP,HPT_IT,CDT,LPT_IT,EXH_T,RH,WAR,POWER,SAMPLE
06/07/2021,18.06169872,0.948773604,6975.210717,5.492347928,2.282743719,1219.592711,313.3737108,924.2806986,687.3916488,56.09042419,7.58E-05,7762.079361,data 12
07/07/2021,19.10552262,0.948293832,6930.328733,5.404689191,2.263887039,1229.577959,314.0735422,934.6099394,697.5412823,52.81642859,7.61E-05,7638.996675,data 12
08/07/2021,25.86465445,0.949067012,7000.847472,5.353015735,2.253935613,1267.78118,326.8167514,966.8290832,724.6562978,35.17613456,7.61E-05,7643.224507,data 12
09/07/2021,31.9017244,0.948753035,7093.882498,5.340786032,2.251016337,1300.152926,338.8230798,993.2315709,746.1848756,24.35099025,7.55E-05,7702.066215,data 12
10/07/2021,31.08103421,0.948740097,7056.768814,5.309905002,2.244485002,1297.916438,336.6394547,992.3580175,746.228069,25.59310998,7.56E-05,7643.188541,data 12
11/07/2021,24.1996686,0.948533864,7029.935245,5.42135988,2.267648753,1256.66689,324.9065507,955.9600074,714.3626358,38.64022226,7.56E-05,7742.788776,data 12
12/07/2021,18.1047353,0.948541526,7047.960998,5.579974754,2.30060529,1218.6009,315.551843,921.1537923,683.0166013,55.47656664,7.51E-05,7929.775281,data 12
13/07/2021,18.95533584,0.948750041,7091.345914,6.164457019,2.359184497,1188.949579,302.7989538,879.3019959,636.0011834,53.11669924,7.57E-05,9546.881232,data 12
14/07/2021,25.96342895,0.94832649,4160.493889,4.716198783,1.835657501,1103.792898,172.1183718,753.0210348,491.6074217,34.90465794,7.58E-05,14726.91177,data 12
15/07/2021,31.86817959,0.948591267,0,0.948591267,0.948591267,,31.86817959,,,24.63005979,7.62E-05,,data 12
16/07/2021,31.04869619,0.948951709,0,0.948951709,0.948951709,,31.04869619,,,25.49625976,7.51E-05,,data 12
17/07/2021,24.13190193,0.9483436,0,0.9483436,0.9483436,,24.13190193,,,38.78156664,7.56E-05,,data 12
18/07/2021,18.07373072,0.948552201,0,0.948552201,0.948552201,,18.07373072,,,56.09525841,7.59E-05,,data 12
19/07/2021,18.81208486,0.948996,0,0.948996,0.948996,,18.81208486,,,53.34868243,7.54E-05,,data 12
20/07/2021,25.88611732,0.948699148,7078.431891,7.262672573,2.443357532,1122.796403,276.5606031,768.9030115,504.7274486,35.02124634,7.57E-05,14631.94325,data 12
21/07/2021,31.87413349,0.948493698,9967.063893,9.616298016,3.020080898,1151.980454,389.8123536,794.0422334,526.0049836,24.3265111,7.53E-05,14397.30505,data 12
22/07/2021,31.09152373,0.948579212,8286.303745,8.142604488,2.67030171,1151.538657,328.8359745,794.2453158,526.5566957,25.60655331,7.57E-05,14349.47919,data 12
23/07/2021,24.10038945,0.94861235,0,0.94861235,0.94861235,,24.10038945,,,38.67427356,7.52E-05,,data 12
24/07/2021,18.14260983,0.948830723,0,0.948830723,0.948830723,,18.14260983,,,55.81653173,7.58E-05,,data 12
25/07/2021,18.87329802,0.948876876,939.3992572,1.596100515,1.13164563,1212.287731,57.58606111,902.5856267,657.4539897,53.16119996,7.54E-05,8884.506669,data 12
26/07/2021,25.92865791,0.948581806,7642.748046,6.183604776,2.42184047,1233.85033,341.4537553,918.3252329,668.8658538,34.64441144,7.52E-05,9052.11171,data 12
27/07/2021,31.94190949,0.948909772,7721.685581,6.142575009,2.414275738,1266.626947,353.2154828,945.3533737,691.1135754,24.56801478,7.63E-05,9077.773747,data 12
28/07/2021,31.14604293,0.948421632,7731.387031,6.169602063,2.418955223,1262.223171,352.2157906,941.1534234,687.224611,25.30684299,7.50E-05,9119.578688,data 12
29/07/2021,24.1315807,0.948435704,7726.11747,6.338696754,2.451876548,1219.744021,340.2144593,903.6611425,654.5022551,38.82665075,7.55E-05,9290.094592,data 12
30/07/2021,18.00842689,0.948484383,7730.542286,6.506183481,2.484147205,1182.061762,329.8210652,870.2491242,625.2497722,56.20909197,7.57E-05,9463.293569,data 12
31/07/2021,18.98891176,0.948687523,7725.606236,6.472263011,2.477921867,1188.869953,331.4927288,876.3661359,630.6599277,52.74945517,7.54E-05,9430.518429,data 12
01/08/2021,25.74831835,0.948638723,7735.483,6.306264902,2.445857401,1229.191859,343.0729094,911.8672681,661.5693915,35.50345672,7.60E-05,9269.275459,data 12
02/08/2021,31.98193521,0.948837554,7728.082499,6.13837802,2.413360618,1267.156315,353.2385344,945.8997161,691.646689,24.09956318,7.50E-05,9087.592646,data 12
03/08/2021,31.01278966,0.948946415,7716.533221,6.148881343,2.415558033,1262.010348,351.4581693,941.5649684,688.0089166,26.15132361,7.69E-05,9089.79041,data 12
04/08/2021,24.05741654,0.948765106,6456.522413,5.46516822,2.206449695,1217.703518,287.629877,901.4165654,652.2357735,38.66856259,7.50E-05,9339.613406,data 12
05/08/2021,18.02588322,0.948459532,7754.838487,6.539205104,2.490401098,1180.757979,330.3106623,868.4731996,623.2646465,56.38490815,7.60E-05,9517.977177,data 12
06/08/2021,18.91407522,0.948956255,7795.296449,6.575660616,2.497993356,1184.422778,332.6272951,870.7095586,624.5172093,52.86282402,7.52E-05,9592.657374,data 12
07/08/2021,25.97766778,0.948498786,7781.277643,6.361890834,2.456443643,1227.286263,344.1446042,909.1193261,658.4207969,34.67511129,7.54E-05,9358.914113,data 12
08/08/2021,31.80722869,0.949032316,7800.062624,6.239259373,2.433359043,1261.499291,354.2277486,939.0787708,684.397069,24.54813088,7.56E-05,9249.628323,data 12
09/08/2021,30.99138174,0.948783735,7712.91853,6.139668721,2.413482882,1262.824031,351.2441057,942.5713072,689.0949547,25.75180569,7.55E-05,9080.029198,data 12
10/08/2021,24.29515515,0.948783476,7577.050178,6.12093888,2.409824609,1229.634853,337.1889221,916.7410866,668.9965504,38.64936696,7.61E-05,8949.127736,data 12
11/08/2021,18.05956646,0.948867462,7585.752065,6.293294576,2.443663233,1191.096793,326.9386837,882.2176753,638.4959472,55.89462182,7.55E-05,9134.406612,data 12
12/08/2021,18.98646487,0.94897818,7577.100338,6.256378947,2.436618566,1197.607655,328.3617363,888.2323835,643.9350488,52.44755023,7.49E-05,9092.611461,data 12
13/08/2021,25.84579271,0.948812806,7275.919195,5.88901921,2.34576567,1238.004441,326.9479743,923.8108604,674.9448424,34.73015875,7.50E-05,8949.211176,data 12
14/08/2021,31.90114734,0.948296956,7725.81491,7.151463627,2.5088485,1189.803292,322.45706,841.1361968,575.5674409,24.55221425,7.60E-05,12674.16872,data 12
15/08/2021,31.00902719,0.948820801,9270.558129,8.438028096,2.829504887,1183.027264,378.582764,835.4535276,570.8423547,25.4446228,7.48E-05,12721.60254,data 12
16/08/2021,24.15284533,0.949201908,9281.476615,8.713060947,2.875800962,1143.525033,366.3913961,801.2864826,541.7267445,38.38164011,7.48E-05,12987.79206,data 12
17/08/2021,18.06193599,0.948323876,9302.512932,8.97667228,2.917654864,1107.95983,355.5059955,770.5157702,515.5192253,55.55636065,7.50E-05,13238.56045,data 12
18/08/2021,18.91592897,0.948566819,5822.175696,5.978236908,2.181687759,1109.434359,230.121066,771.5061394,516.1737986,52.97206535,7.54E-05,13277.40111,data 12
19/08/2021,25.82227531,0.948528209,9354.279309,8.766306416,2.883550516,1151.817737,370.7076898,806.9323221,545.5209714,34.9670006,7.53E-05,13113.69808,data 12
20/08/2021,31.87568974,0.94879381,9362.033392,8.554529138,2.848938868,1186.505732,381.8550253,836.5263964,570.4612372,24.22139241,7.50E-05,12932.63156,data 12
21/08/2021,31.11593838,0.948701965,2337.576852,2.83747379,1.421658574,1191.594163,118.7209144,841.1742587,574.5875124,25.10330048,7.44E-05,12875.2257,data 12
22/08/2021,24.13200697,0.949124276,0,0.949124276,0.949124276,,24.13200697,,,38.7220434,7.55E-05,,data 12
23/08/2021,18.08206064,0.948735358,0,0.948735358,0.948735358,,18.08206064,,,55.90561219,7.56E-05,,data 12
24/08/2021,19.00777685,0.948317404,0,0.948317404,0.948317404,,19.00777685,,,52.5330178,7.51E-05,,data 12
25/08/2021,25.93590067,0.948858419,0,0.948858419,0.948858419,,25.93590067,,,34.74519096,7.55E-05,,data 12
26/08/2021,31.84826673,0.948685176,0,0.948685176,0.948685176,,31.84826673,,,24.35675877,7.52E-05,,data 12
27/08/2021,31.01499504,0.948906681,0,0.948906681,0.948906681,,31.01499504,,,25.49660662,7.49E-05,,data 12
28/08/2021,24.15003194,0.948846733,0,0.948846733,0.948846733,,24.15003194,,,38.07866696,7.43E-05,,data 12
29/08/2021,18.09805233,0.948384075,0,0.948384075,0.948384075,,18.09805233,,,55.65897426,7.54E-05,,data 12
30/08/2021,18.97056656,0.948252815,6248.330802,6.685332202,2.29239264,1089.96367,236.5275249,741.8725368,482.6718979,52.71801695,7.53E-05,14944.11565,data 12
31/08/2021,25.83582689,0.948587151,9990.417716,9.854960781,3.057461304,1124.543253,379.2740382,771.1050422,507.0427233,34.27340399,7.41E-05,14716.94041,data 12
01/09/2021,31.88270593,0.948606864,9997.984083,9.608887271,3.019108571,1159.285381,390.8073188,800.3607679,531.3719199,24.11277647,7.47E-05,14521.11789,data 12
02/09/2021,31.0638249,0.949064021,9992.504918,9.638000208,3.024395958,1154.611568,389.157593,796.5177999,528.2373049,25.96090583,7.65E-05,14541.81386,data 12
03/09/2021,24.06723613,0.948515611,9992.679371,9.92550535,3.068267085,1115.057782,375.9450808,763.179937,500.4958354,38.64712674,7.50E-05,14788.66189,data 12
04/09/2021,18.06312319,0.948835177,9985.283764,10.17556461,3.107230513,1081.9298,364.5057408,735.487182,477.6170736,55.81992434,7.54E-05,15002.17862,data 12
05/09/2021,18.90401533,0.948947276,415.9297731,1.336430036,1.039396627,1074.353253,33.28886849,729.1167771,472.33146,53.0227362,7.53E-05,15073.4921,data 12
06/09/2021,25.89019848,0.948548117,0,0.948548117,0.948548117,,25.89019848,,,34.18671602,7.40E-05,,data 12
07/09/2021,31.89141283,0.949153535,0,0.949153535,0.949153535,,31.89141283,,,24.18866578,7.49E-05,,data 12
08/09/2021,30.95907667,0.948449538,0,0.948449538,0.948449538,,30.95907667,,,25.50204251,7.47E-05,,data 12
09/09/2021,24.16040885,0.948735504,0,0.948735504,0.948735504,,24.16040885,,,38.33000661,7.48E-05,,data 12
10/09/2021,18.13318132,0.948854754,0,0.948854754,0.948854754,,18.13318132,,,55.19005887,7.49E-05,,data 12
11/09/2021,18.90480413,0.948553432,8679.294626,8.515296526,2.78741976,1110.346471,331.5571386,769.2711975,512.2819624,52.50717183,7.46E-05,13647.8178,data 12
12/09/2021,25.80110793,0.948617867,9503.804505,8.997911029,2.921545233,1148.092501,373.0306065,800.8630023,538.4674625,34.91748079,7.50E-05,13504.06641,data 12
13/09/2021,31.86505265,0.948843567,9556.98891,8.854270108,2.898497071,1180.626555,384.8160173,827.6755905,560.4149879,23.86171303,7.38E-05,13427.71728,data 12
14/09/2021,30.90905246,0.948407036,9540.41675,8.858963644,2.898586546,1175.698031,382.7407467,823.8663368,557.4724494,25.70444071,7.51E-05,13410.30621,data 12
15/09/2021,24.087143,0.948578296,9455.575823,8.980278929,2.918608007,1140.255781,368.9902135,795.3527108,534.6150375,38.13267209,7.41E-05,13436.53494,data 12
16/09/2021,17.97810614,0.949079344,9462.711308,9.238236474,2.961039206,1104.611319,357.6695431,764.9198818,508.9807855,55.48732818,7.45E-05,13672.86164,data 12
17/09/2021,18.96343173,0.948443673,9477.766178,9.215124697,2.956343559,1110.504176,359.8660832,769.6015243,512.6902794,52.30225074,7.46E-05,13673.98469,data 12
18/09/2021,25.82959028,0.948689452,9487.86184,8.965896003,2.916438993,1150.480602,372.9376572,803.372535,540.8974108,34.42577311,7.43E-05,13470.90401,data 12
19/09/2021,31.93375461,0.948298552,9489.388517,8.731388738,2.877484569,1186.791053,384.3184938,834.4063141,567.0766599,24.5073073,7.61E-05,13266.99728,data 12
20/09/2021,30.94629316,0.948597008,9466.318518,8.727816426,2.877353046,1182.423126,382.1555165,831.2139025,564.7466185,25.63097201,7.51E-05,13247.66561,data 12
21/09/2021,24.02295241,0.94894981,9458.733622,8.98063772,2.919232764,1142.381848,369.2518533,797.152947,536.1221854,38.07691674,7.37E-05,13468.95888,data 12
22/09/2021,17.94721887,0.948173072,9477.130491,9.247944515,2.961178106,1107.491709,358.4836285,766.9552995,510.4128185,55.6729747,7.47E-05,13727.82393,data 12
23/09/2021,18.73631938,0.948279309,9480.855982,9.226829568,2.957957546,1112.090802,360.0372454,770.789876,513.5804924,53.47723634,7.52E-05,13712.34093,data 12
24/09/2021,25.81978163,0.948458568,9462.146515,8.911892838,2.907281435,1154.355283,372.93888,807.2361849,544.5258427,34.92815998,7.53E-05,13422.13488,data 12
25/09/2021,31.85908853,0.949162954,9481.678164,8.720401716,2.876988469,1188.910394,384.3593751,836.4101073,568.8971578,24.08799847,7.44E-05,13276.24416,data 12
26/09/2021,30.82627216,0.948822906,9496.247629,8.775830541,2.885584972,1182.512725,382.6882638,830.6507335,563.841266,25.59392242,7.44E-05,13343.94055,data 12
27/09/2021,24.03980896,0.948627673,9506.20441,9.049875383,2.929971734,1143.292195,370.4570464,796.8749577,535.1817592,38.53517942,7.46E-05,13605.78815,data 12
28/09/2021,18.07194026,0.948531962,9519.604796,9.309824488,2.97162912,1107.445953,359.3083466,766.2095464,509.3156123,54.89127934,7.43E-05,13840.78017,data 12
29/09/2021,18.75957999,0.949047917,9522.601779,9.29105333,2.969435254,1111.090549,360.5999705,769.2501585,511.8283475,52.35801736,7.37E-05,13829.86718,data 12
30/09/2021,25.80087863,0.948752064,1982.811548,2.652358895,1.364182439,1133.699991,97.70636875,788.5536379,528.0830583,34.57900385,7.45E-05,13677.55036,data 12
01/10/2021,31.7530407,0.948954786,345.8175273,1.195434986,1.015759598,1253.972223,45.66679494,920.0421208,659.1312648,23.68199016,7.27E-05,10400.27995,data 12
02/10/2021,30.99810166,0.948322484,8275.905103,6.884591303,2.555150515,1243.615723,363.0857027,911.5281217,652.1494319,25.5544723,7.51E-05,10394.22786,data 12
03/10/2021,24.05053689,0.948853638,8257.814708,7.065232066,2.589145456,1203.431205,350.8629787,876.6187637,622.1414861,38.56306815,7.47E-05,10564.07449,data 12
04/10/2021,17.83914676,0.94905456,1720.967652,2.254704603,1.296568766,1174.827614,85.20466685,851.4731174,600.3284209,55.48175357,7.39E-05,10717.98354,data 12
05/10/2021,18.84129652,0.948380065,0,0.948380065,0.948380065,,18.84129652,,,52.31717244,7.41E-05,,data 12
06/10/2021,25.80975113,0.949147702,7908.788624,7.95461952,2.611964086,1136.797941,306.7828811,781.8845138,516.3109668,34.13499069,7.34E-05,14745.69313,data 12
07/10/2021,31.82165576,0.948451809,9988.965173,9.579407386,3.014224136,1167.457277,391.5000584,807.7788743,537.9021942,24.12499332,7.45E-05,14550.50536,data 12
08/10/2021,30.956642,0.948330078,9991.349613,9.617214752,3.019966709,1162.841361,389.944793,803.8532099,534.6101394,25.82104383,7.56E-05,14588.46652,data 12
09/10/2021,23.95145823,0.949298264,9990.795999,9.917063966,3.068225756,1122.836101,376.661243,770.1263158,506.5334075,38.57270567,7.44E-05,14857.12867,data 12
10/10/2021,17.79662927,0.948734336,9994.121644,10.18865441,3.109065636,1088.638568,365.3123047,741.1228931,482.2901256,55.83553528,7.42E-05,15100.70773,data 12
11/10/2021,18.77848558,0.94891392,4995.451381,5.571427579,2.029599496,1087.401788,192.3834279,740.1919029,481.5892458,52.36617248,7.38E-05,15105.63414,data 12
12/10/2021,25.74149162,0.949109336,1590.542758,1.708816545,1.207969803,1424.632514,101.2419712,1165.773727,946.3828668,34.40494553,7.38E-05,4577.794892,data 12
13/10/2021,31.73497038,0.948607761,5478.794267,3.53457886,1.831096633,1444.087396,292.7179117,1183.104454,961.7855863,23.87651323,7.32E-05,4567.144914,data 12
14/10/2021,30.87934746,0.948962304,1821.176621,1.803930443,1.241311127,1448.680371,117.7396994,1188.099315,966.9545421,25.15409962,7.35E-05,4531.058659,data 12
15/10/2021,23.94170717,0.948453203,0,0.948453203,0.948453203,,23.94170717,,,38.36066941,7.39E-05,,data 12
16/10/2021,17.92322265,0.948607134,0,0.948607134,0.948607134,,17.92322265,,,55.24730302,7.40E-05,,data 12
17/10/2021,18.7736256,0.949010618,0,0.949010618,0.949010618,,18.7736256,,,53.05604096,7.48E-05,,data 12
18/10/2021,25.70447294,0.94858235,0,0.94858235,0.94858235,,25.70447294,,,34.12066073,7.30E-05,,data 12
19/10/2021,31.7877486,0.948519586,0,0.948519586,0.948519586,,31.7877486,,,24.18824909,7.45E-05,,data 12
20/10/2021,30.85766375,0.948767136,0,0.948767136,0.948767136,,30.85766375,,,25.51555243,7.43E-05,,data 12
21/10/2021,23.92174238,0.948925259,7912.804306,8.073608546,2.630156183,1118.003187,302.5472338,766.0551974,503.1472976,38.15851473,7.34E-05,14895.47093,data 12
22/10/2021,17.85793125,0.948844229,9989.989571,10.16732829,3.105988583,1087.932836,364.9274144,740.8633531,482.2951084,55.01961636,7.34E-05,15071.77206,data 12
23/10/2021,18.69807144,0.94851732,9977.68522,10.09888569,3.094968301,1093.269224,366.2402599,745.7270355,486.5812237,52.87581836,7.42E-05,14999.12607,data 12
24/10/2021,25.55665424,0.948442596,9989.340811,9.815160073,3.051057614,1132.100431,379.3004937,778.3565912,513.6615751,34.8770148,7.41E-05,14770.09557,data 12
25/10/2021,31.76618818,0.948623331,9954.827666,9.499508425,3.001864615,1170.178965,390.6979586,811.2471946,541.5771897,23.91049965,7.35E-05,14467.1876,data 12
26/10/2021,30.80900221,0.948544151,9988.022465,9.596921101,3.017121035,1163.396664,389.3890527,804.8166133,535.7430607,25.55030927,7.42E-05,14586.44465,data 12
27/10/2021,23.87193291,0.948778687,9949.792043,9.825833834,3.053256866,1126.203205,376.0976024,773.9775354,510.4100154,38.51978875,7.40E-05,14756.57678,data 12
28/10/2021,17.76123082,0.94843835,9959.080736,10.10356056,3.095564333,1091.076089,364.6153543,744.2219652,485.555784,55.31308833,7.34E-05,15004.82038,data 12
29/10/2021,18.70814566,0.948559716,9983.266052,10.10434819,3.095878099,1096.398925,366.7283532,748.3787176,488.7955807,52.07524033,7.31E-05,15037.66923,data 12
30/10/2021,25.60128525,0.94862583,9972.516824,9.785607115,3.046742652,1137.322166,379.7919226,783.1315283,517.8847018,34.73942045,7.39E-05,14760.31917,data 12
31/10/2021,31.61975186,0.948536601,9996.854433,9.578657172,3.01424495,1172.084505,391.6357902,812.0684663,541.7346557,24.11174999,7.35E-05,14610.80377,data 12
01/11/2021,30.69501641,0.948776784,9995.236163,9.61595731,3.020479464,1168.500395,390.1954315,808.9999798,539.1476939,25.20741243,7.28E-05,14658.32251,data 12
02/11/2021,23.83709395,0.949074298,9972.63204,9.869803011,3.06055594,1130.537442,377.1560855,777.2184504,512.8334916,38.18269385,7.30E-05,14864.20683,data 12
03/11/2021,17.86928844,0.948815233,9956.409403,10.09799389,3.09533512,1096.121272,365.4383264,748.5522342,489.208542,54.86719627,7.33E-05,15034.33552,data 12
04/11/2021,18.70112041,0.948749239,9944.191399,10.04087439,3.086452761,1102.312862,366.9924066,754.0215753,493.9241705,51.99437842,7.30E-05,14976.70402,data 12
05/11/2021,25.55238248,0.94886153,9957.011689,9.762959043,3.043592347,1141.370524,380.075395,786.8475119,521.1802237,34.42259269,7.29E-05,14754.63827,data 12
06/11/2021,31.65347895,0.949061748,9976.512373,9.540598231,3.009082773,1175.420464,391.6143469,815.4595958,544.9470015,23.42244611,7.15E-05,14578.31441,data 12
07/11/2021,30.69266531,0.949038145,9956.615861,9.537576523,3.008567444,1170.855814,389.5260049,812.0224741,542.3589206,25.33104254,7.31E-05,14561.66109,data 12
08/11/2021,23.79518346,0.948675178,7056.906768,7.205738675,2.434409007,1137.759462,274.3871185,783.9826122,518.914011,38.03120028,7.25E-05,14781.21325,data 12
09/11/2021,17.68881267,0.949031522,768.1260066,1.275601879,1.067768885,1432.647791,54.86276328,1209.604087,1015.724757,55.09649279,7.27E-05,3301.981102,data 12
10/11/2021,18.68484712,0.94881214,4604.918738,2.883661962,1.654094275,1447.117015,242.1785023,1223.62336,1029.166298,52.0229991,7.30E-05,3267.311932,data 12
11/11/2021,25.56368156,0.948668444,1535.225175,1.579964836,1.17981264,1477.297227,100.4925671,1252.51057,1056.590345,34.08227585,7.22E-05,3213.664589,data 12
12/11/2021,31.57375757,0.948704842,2499.771675,3.093392965,1.463107307,1179.068989,121.7709872,818.280071,547.1254712,23.8777382,7.27E-05,14599.30189,data 12
13/11/2021,30.74894243,0.948571558,9989.98772,9.576530216,3.013955107,1170.420991,390.0743237,811.0956094,541.2119351,24.89838576,7.21E-05,14640.1953,data 12
14/11/2021,23.7298018,0.948993899,9991.312569,9.875660572,3.061320393,1129.953502,376.8062419,776.8770622,512.6499427,38.14979289,7.25E-05,14907.67017,data 12
15/11/2021,17.62500361,0.948631265,9995.809325,10.15093306,3.103133171,1093.898711,365.1440643,746.3796507,487.2041026,55.12196069,7.25E-05,15137.95184,data 12
16/11/2021,18.44925978,0.94868136,9992.183647,10.1054544,3.096243979,1098.863851,366.6563803,750.6567304,490.8226742,52.81473035,7.30E-05,15097.77206,data 12
17/11/2021,25.48727565,0.948515694,9974.547807,9.754623534,3.041730914,1140.247933,379.6772558,786.0579532,520.6275047,34.40156452,7.27E-05,14783.05179,data 12
18/11/2021,31.53283301,0.948961917,9945.854593,9.452536655,2.994996461,1176.436451,390.6167875,817.3524961,547.2194228,23.4362324,7.11E-05,14494.43868,data 12
19/11/2021,30.67781714,0.948467634,9935.346275,9.460652282,2.995497466,1172.485309,388.9497409,814.2133848,544.7326288,24.93197259,7.19E-05,14494.69702,data 12
20/11/2021,23.79809522,0.948575644,9930.047016,9.735492816,3.038857195,1133.810711,376.114147,781.4946591,517.4028561,37.54677766,7.17E-05,14741.97709,data 12
21/11/2021,17.72376826,0.949087458,9949.996208,10.04883107,3.088217746,1098.293939,365.0721886,750.9455186,491.5713745,54.78506135,7.24E-05,15037.55846,data 12
22/11/2021,18.53733967,0.94840123,9982.028229,10.06192398,3.089119476,1102.66788,367.2381192,753.9671009,493.6448418,52.36873487,7.27E-05,15089.46653,data 12
23/11/2021,25.48508064,0.948991148,9992.280613,9.780839412,3.046584142,1143.263024,380.7194927,788.0286124,521.8878465,34.53071872,7.30E-05,14872.40463,data 12
24/11/2021,31.61528434,0.948632109,9953.003823,9.448981251,2.993917443,1180.546582,391.6501553,820.5117114,549.6464978,23.63710744,7.20E-05,14538.79565,data 12
25/11/2021,30.79493102,0.948412028,9933.049843,9.443946758,2.992771596,1176.580427,389.8881468,817.4872109,547.3405751,24.66789074,7.17E-05,14514.92825,data 12
26/11/2021,23.79287282,0.948397121,9911.760045,9.694083664,3.032117164,1137.089632,376.5526288,784.3298762,519.8106178,38.36644587,7.33E-05,14719.78394,data 12
27/11/2021,17.66070323,0.94856655,9892.783545,9.927244667,3.068647568,1102.377965,364.7872716,755.2513967,495.7255582,55.11945302,7.26E-05,14905.12791,data 12
28/11/2021,18.55844946,0.948959367,9888.293149,9.883548966,3.062500415,1107.963498,366.5423919,759.9795558,499.6741136,52.13058189,7.25E-05,14869.50177,data 12
29/11/2021,25.43707798,0.948718234,9858.801533,9.536718161,3.007886897,1150.015082,379.5117874,795.940373,529.9587198,34.18267706,7.22E-05,14546.81657,data 12
30/11/2021,31.47789819,0.948742137,9845.76064,9.267600256,2.965217931,1186.584492,390.8447127,827.2176771,556.322338,23.5345787,7.13E-05,14302.80533,data 12
01/12/2021,30.78554226,0.948821027,9819.690185,9.249738337,2.962486268,1184.305198,389.3133523,825.7773881,555.4460143,25.00650101,7.25E-05,14267.30225,data 12
02/12/2021,23.655402,0.948837585,9852.234132,9.595545182,3.01718642,1141.203881,376.263804,788.5954789,523.9009531,37.88189508,7.16E-05,14608.14015,data 12
03/12/2021,17.59843804,0.9491389,3311.589243,3.950131375,1.657214322,1109.348606,134.0362027,760.0353118,498.9824032,54.54974609,7.15E-05,15004.91705,data 12
04/12/2021,18.4652874,0.948640078,0,0.948640078,0.948640078,,18.4652874,,,51.753339,7.16E-05,,data 12
05/12/2021,25.39481335,0.948911349,0,0.948911349,0.948911349,,25.39481335,,,34.1962013,7.19E-05,,data 12
06/12/2021,31.37017666,0.948488664,0,0.948488664,0.948488664,,31.37017666,,,23.82191243,7.17E-05,,data 12
07/12/2021,30.61909362,0.948987362,0,0.948987362,0.948987362,,30.61909362,,,25.28106725,7.25E-05,,data 12
08/12/2021,23.62262422,0.948894146,0,0.948894146,0.948894146,,23.62262422,,,37.99872857,7.18E-05,,data 12
09/12/2021,17.577838,0.948927123,8315.409171,8.575201915,2.738120237,1098.44368,307.9167146,750.0370279,490.1312704,54.63191323,7.16E-05,15178.14833,data 12
10/12/2021,18.45996526,0.948861144,9992.660898,10.06946851,3.091021311,1105.585499,368.2246304,755.8208342,494.7867932,51.63486694,7.14E-05,15170.60752,data 12
11/12/2021,25.48778519,0.948641438,9969.695137,9.716713878,3.036022904,1147.497458,381.2833622,791.7018812,525.0151789,33.67370304,7.11E-05,14843.33777,data 12
12/12/2021,31.46452881,0.94815302,9984.923429,9.487304502,2.999228309,1181.514223,392.6681446,820.3106075,548.7966876,24.08428353,7.28E-05,14653.02889,data 12
13/12/2021,30.66338017,0.948597245,9997.244713,9.544597349,3.008968631,1176.378518,391.4752713,815.5666266,544.5673404,25.01653705,7.21E-05,14725.05296,data 12
14/12/2021,23.68103537,0.948777858,9993.336762,9.831904594,3.054186449,1136.882546,378.4736016,782.0899798,516.5714981,37.76274094,7.14E-05,14986.06257,data 12
15/12/2021,17.46906999,0.948708618,9970.00379,10.0622761,3.089677108,1102.69764,366.4972867,753.6694229,493.1837992,55.02424619,7.16E-05,15166.38096,data 12
16/12/2021,18.38321483,0.948600377,9976.214964,10.02457998,3.083697704,1107.896472,368.3031374,757.9765492,496.7175263,51.90822989,7.15E-05,15146.16226,data 12
17/12/2021,25.50758692,0.948689536,9940.939637,9.646008983,3.02502244,1150.337799,381.1983791,794.647007,527.8351262,33.76273271,7.12E-05,14781.09427,data 12
18/12/2021,31.46997848,0.948401884,9939.35352,9.389611624,2.984137286,1185.661435,392.587892,824.543521,552.8179048,23.29720704,7.04E-05,14560.90309,data 12
19/12/2021,30.49320205,0.948642624,9083.286902,8.669152665,2.81220647,1182.856716,360.6370676,822.6997721,551.6311787,24.46425181,6.99E-05,14520.14972,data 12
20/12/2021,23.53992654,0.948961337,0,0.948961337,0.948961337,,23.53992654,,,37.92083359,7.12E-05,,data 12
21/12/2021,17.49156245,0.948317902,0,0.948317902,0.948317902,,17.49156245,,,54.56588348,7.12E-05,,data 12
22/12/2021,18.26613157,0.948858478,4578.649285,5.088986105,1.924537321,1115.130844,179.2967237,763.7913699,501.3674569,52.02137247,7.10E-05,15145.15085,data 12
23/12/2021,25.33221157,0.948438333,416.3699225,1.32166444,1.036599869,1123.551547,40.02715247,770.8729658,507.248615,33.9992504,7.13E-05,15072.00373,data 12
24/12/2021,31.37606447,0.948912089,6244.200658,6.263775451,2.227652481,1187.569365,257.9144902,825.1078839,552.587318,23.89527425,7.19E-05,14678.66734,data 12
25/12/2021,30.58845927,0.949089184,9978.277745,9.495129866,3.001939981,1179.022096,391.4694875,818.1410682,546.943457,24.89292602,7.13E-05,14704.72633,data 12
26/12/2021,23.43531442,0.949046272,9970.907348,9.779440021,3.046452728,1138.351945,377.961135,783.826124,518.3475725,38.17491817,7.11E-05,14954.78512,data 12
27/12/2021,17.4122606,0.948479936,9979.476793,10.0488633,3.08724507,1103.589492,366.6878509,754.3139015,493.6490015,54.28771064,7.04E-05,15201.10974,data 12
28/12/2021,18.24853135,0.948928978,9966.634322,9.990523318,3.078994491,1109.517568,368.2242097,759.5418896,498.1511796,51.93993251,7.09E-05,15147.24958,data 12
